order_id,order_date,brand,model_name,category,gender,size,color,base_price_usd,discount_percent,final_price_usd,units_sold,revenue_usd,payment_method,sales_channel,country,customer_income_level,customer_rating,Revenue,discount_band,order_value,price_tier,discount_value,year,month,year_month
ORD112806,03-04-2022,New Balance,Model-891,Lifestyle,Men,10,Blue,92,30,64.4,3,193.2,Card,Online,Germany,High,4.7,193.2,21_to_30,193.2,Budget,27.6,2022,4,2022-04
ORD112807,23-12-2018,Puma,Model-107,Basketball,Men,7,Blue,157,30,109.9,1,109.9,Card,Retail Store,Germany,High,3,109.9,21_to_30,109.9,Mid,47.1,2018,12,2018-12
ORD112808,10-10-2020,ASICS,Model-539,Lifestyle,Unisex,11,Grey,152,10,136.8,1,136.8,Wallet,Online,Germany,Low,4.8,136.8,0_to_10,136.8,Mid,15.2,2020,10,2020-10
ORD112809,03-04-2021,Nike,Model-619,Gym,Men,9,Red,133,10,119.7,4,478.8,Bank Transfer,Online,UAE,Medium,4.6,478.8,0_to_10,478.8,Mid,13.3,2021,4,2021-04
ORD112810,05-04-2020,Adidas,Model-861,Running,Women,11,Grey,187,15,158.95,3,476.85,Card,Retail Store,India,Medium,3.9,476.85,11_to_20,476.85,Premium,28.05,2020,4,2020-04
ORD112811,14-01-2023,Puma,Model-219,Training,Men,11,White,167,15,141.95,4,567.8,Card,Online,UK,Medium,4,567.8,11_to_20,567.8,Mid,25.05,2023,1,2023-01
ORD112812,22-04-2022,Reebok,Model-567,Running,Unisex,11,White,180,30,126,4,504,Wallet,Online,UAE,Low,3.9,504,21_to_30,504,Mid,54,2022,4,2022-04
ORD112813,30-07-2025,Puma,Model-369,Running,Unisex,11,Grey,75,20,60,1,60,Wallet,Retail Store,UK,Low,3.9,60,11_to_20,60,Budget,15,2025,7,2025-07
ORD112814,27-02-2020,Reebok,Model-576,Basketball,Unisex,8,White,192,0,192,3,576,Card,Online,UAE,Medium,5,576,0_to_10,576,Premium,0,2020,2,2020-02
ORD112815,05-03-2022,Nike,Model-990,Basketball,Women,7,Blue,101,5,95.95,2,191.9,Bank Transfer,Online,Germany,Medium,4.9,191.9,0_to_10,191.9,Budget,5.05,2022,3,2022-03
ORD112816,17-07-2025,Adidas,Model-521,Training,Women,6,White,96,5,91.2,4,364.8,Bank Transfer,Online,UAE,Low,3.8,364.8,0_to_10,364.8,Budget,4.8,2025,7,2025-07
ORD112817,10-07-2023,ASICS,Model-247,Basketball,Women,7,White,183,30,128.1,3,384.3,Bank Transfer,Retail Store,Germany,High,3.5,384.3,21_to_30,384.3,Mid,54.9,2023,7,2023-07
ORD112818,14-06-2026,New Balance,Model-204,Gym,Women,9,Black,132,10,118.8,2,237.6,Bank Transfer,Online,UAE,Low,3.6,237.6,0_to_10,237.6,Mid,13.2,2026,6,2026-06
ORD112819,17-10-2026,New Balance,Model-391,Running,Men,10,Grey,62,20,49.6,2,99.2,Cash,Online,India,Medium,3.8,99.2,11_to_20,99.2,Budget,12.4,2026,10,2026-10
ORD112820,10-04-2023,Puma,Model-172,Basketball,Men,11,Black,159,20,127.2,1,127.2,Bank Transfer,Online,UK,High,4,127.2,11_to_20,127.2,Mid,31.8,2023,4,2023-04
ORD112821,04-03-2020,New Balance,Model-720,Gym,Men,8,Blue,217,0,217,4,868,Cash,Online,Pakistan,Medium,3.8,868,0_to_10,868,Premium,0,2020,3,2020-03
ORD112822,01-03-2019,Nike,Model-615,Basketball,Men,9,Red,217,15,184.45,1,184.45,Cash,Retail Store,India,Low,4,184.45,11_to_20,184.45,Premium,32.55,2019,3,2019-03
ORD112823,18-10-2018,Reebok,Model-458,Basketball,Women,10,Black,204,30,142.8,3,428.4,Wallet,Online,USA,High,3.3,428.4,21_to_30,428.4,Premium,61.2,2018,10,2018-10
ORD112824,10-03-2019,Nike,Model-973,Basketball,Unisex,9,Blue,117,20,93.6,2,187.2,Bank Transfer,Retail Store,UAE,Medium,4.6,187.2,11_to_20,187.2,Budget,23.4,2019,3,2019-03
ORD112825,14-05-2019,Reebok,Model-978,Running,Women,9,Red,65,10,58.5,2,117,Bank Transfer,Retail Store,UAE,Medium,4.9,117,0_to_10,117,Budget,6.5,2019,5,2019-05
ORD112826,11-06-2019,Adidas,Model-478,Gym,Women,8,Grey,214,30,149.8,4,599.2,Bank Transfer,Online,India,High,3.9,599.2,21_to_30,599.2,Premium,64.2,2019,6,2019-06
ORD112827,31-03-2024,Nike,Model-123,Lifestyle,Unisex,9,Red,125,0,125,3,375,Cash,Retail Store,India,High,3.2,375,0_to_10,375,Mid,0,2024,3,2024-03
ORD112828,13-08-2018,Puma,Model-699,Basketball,Women,9,White,200,30,140,3,420,Card,Online,Germany,Low,3.9,420,21_to_30,420,Mid,60,2018,8,2018-08
ORD112829,30-08-2020,New Balance,Model-955,Training,Men,8,Grey,69,30,48.3,3,144.9,Wallet,Online,USA,Medium,4.8,144.9,21_to_30,144.9,Budget,20.7,2020,8,2020-08
ORD112830,05-01-2024,ASICS,Model-756,Training,Men,10,Blue,176,5,167.2,4,668.8,Bank Transfer,Retail Store,USA,Low,3.7,668.8,0_to_10,668.8,Premium,8.8,2024,1,2024-01
ORD112831,27-07-2021,Adidas,Model-206,Basketball,Unisex,7,Blue,208,15,176.8,4,707.2,Bank Transfer,Online,Germany,High,3,707.2,11_to_20,707.2,Premium,31.2,2021,7,2021-07
ORD112832,30-01-2023,New Balance,Model-115,Running,Men,10,Blue,210,20,168,3,504,Wallet,Online,Germany,Medium,3.3,504,11_to_20,504,Premium,42,2023,1,2023-01
ORD112833,22-06-2026,Reebok,Model-897,Training,Men,11,Blue,173,0,173,2,346,Cash,Online,USA,Medium,3.2,346,0_to_10,346,Premium,0,2026,6,2026-06
ORD112834,29-08-2026,Nike,Model-950,Basketball,Men,8,Blue,84,20,67.2,4,268.8,Bank Transfer,Online,Germany,Low,3.5,268.8,11_to_20,268.8,Budget,16.8,2026,8,2026-08
ORD112835,12-06-2021,ASICS,Model-234,Training,Unisex,9,Grey,120,5,114,1,114,Cash,Online,Germany,High,4.8,114,0_to_10,114,Mid,6,2021,6,2021-06
ORD112836,04-03-2021,ASICS,Model-100,Running,Unisex,11,Blue,172,10,154.8,3,464.4,Card,Retail Store,UK,Low,3.8,464.4,0_to_10,464.4,Premium,17.2,2021,3,2021-03
ORD112837,13-08-2026,New Balance,Model-647,Running,Men,8,Black,139,15,118.15,1,118.15,Wallet,Online,UK,High,3,118.15,11_to_20,118.15,Mid,20.85,2026,8,2026-08
ORD112838,19-04-2024,ASICS,Model-974,Gym,Women,7,Grey,128,10,115.2,3,345.6,Bank Transfer,Online,UAE,Medium,3.3,345.6,0_to_10,345.6,Mid,12.8,2024,4,2024-04
ORD112839,10-07-2018,Adidas,Model-586,Lifestyle,Unisex,7,Black,118,20,94.4,2,188.8,Cash,Online,USA,Low,3.4,188.8,11_to_20,188.8,Budget,23.6,2018,7,2018-07
ORD112840,22-06-2019,Puma,Model-976,Training,Men,6,Red,171,5,162.45,3,487.35,Wallet,Online,UK,Low,4.5,487.35,0_to_10,487.35,Premium,8.55,2019,6,2019-06
ORD112841,15-01-2022,Adidas,Model-806,Training,Women,10,Red,71,15,60.35,2,120.7,Cash,Retail Store,Pakistan,High,3.3,120.7,11_to_20,120.7,Budget,10.65,2022,1,2022-01
ORD112842,07-11-2021,ASICS,Model-610,Training,Women,10,Grey,63,0,63,3,189,Wallet,Retail Store,Germany,Low,3.4,189,0_to_10,189,Budget,0,2021,11,2021-11
ORD112843,26-12-2022,Nike,Model-747,Gym,Women,7,Red,134,30,93.8,1,93.8,Card,Online,USA,Low,3.9,93.8,21_to_30,93.8,Budget,40.2,2022,12,2022-12
ORD112844,22-01-2020,Adidas,Model-277,Running,Unisex,11,Red,202,0,202,2,404,Bank Transfer,Online,Germany,High,4.8,404,0_to_10,404,Premium,0,2020,1,2020-01
ORD112845,08-11-2025,Adidas,Model-377,Gym,Men,11,Black,212,30,148.4,2,296.8,Bank Transfer,Online,UK,Low,4.9,296.8,21_to_30,296.8,Premium,63.6,2025,11,2025-11
ORD112846,18-07-2023,Adidas,Model-549,Gym,Men,11,White,133,20,106.4,1,106.4,Bank Transfer,Online,Pakistan,Low,4,106.4,11_to_20,106.4,Mid,26.6,2023,7,2023-07
ORD112847,14-06-2018,New Balance,Model-856,Gym,Men,8,Red,200,0,200,2,400,Card,Online,UK,High,4.3,400,0_to_10,400,Premium,0,2018,6,2018-06
ORD112848,28-03-2019,New Balance,Model-650,Basketball,Women,9,Black,80,0,80,2,160,Bank Transfer,Online,Germany,Low,3.2,160,0_to_10,160,Budget,0,2019,3,2019-03
ORD112849,30-04-2025,New Balance,Model-328,Running,Women,10,Black,70,20,56,2,112,Bank Transfer,Online,USA,Medium,3.8,112,11_to_20,112,Budget,14,2025,4,2025-04
ORD112850,10-04-2026,ASICS,Model-112,Running,Women,6,White,104,15,88.4,2,176.8,Wallet,Online,Germany,Medium,4.6,176.8,11_to_20,176.8,Budget,15.6,2026,4,2026-04
ORD112851,15-04-2025,ASICS,Model-456,Gym,Women,9,Grey,153,0,153,4,612,Cash,Retail Store,India,Low,3.2,612,0_to_10,612,Premium,0,2025,4,2025-04
ORD112852,24-06-2025,Adidas,Model-892,Running,Men,9,White,216,15,183.6,2,367.2,Cash,Online,Pakistan,Low,3.8,367.2,11_to_20,367.2,Premium,32.4,2025,6,2025-06
ORD112853,29-12-2024,Nike,Model-837,Training,Women,10,Grey,121,5,114.95,1,114.95,Cash,Retail Store,USA,High,3.3,114.95,0_to_10,114.95,Mid,6.05,2024,12,2024-12
ORD112854,15-08-2019,Nike,Model-426,Basketball,Men,9,Grey,159,5,151.05,1,151.05,Bank Transfer,Online,India,High,3.4,151.05,0_to_10,151.05,Premium,7.95,2019,8,2019-08
ORD112855,10-07-2023,Nike,Model-376,Gym,Women,8,Blue,67,20,53.6,2,107.2,Bank Transfer,Online,India,High,4.5,107.2,11_to_20,107.2,Budget,13.4,2023,7,2023-07
ORD112856,07-07-2026,Adidas,Model-631,Training,Men,11,Blue,144,30,100.8,1,100.8,Wallet,Online,UAE,High,4,100.8,21_to_30,100.8,Mid,43.2,2026,7,2026-07
ORD112857,16-10-2022,Adidas,Model-757,Gym,Unisex,11,Blue,65,10,58.5,3,175.5,Card,Online,India,Low,4.7,175.5,0_to_10,175.5,Budget,6.5,2022,10,2022-10
ORD112858,04-09-2020,Puma,Model-198,Basketball,Unisex,10,White,78,10,70.2,1,70.2,Wallet,Online,USA,Low,4.9,70.2,0_to_10,70.2,Budget,7.8,2020,9,2020-09
ORD112859,01-08-2025,Puma,Model-909,Running,Women,8,White,156,20,124.8,3,374.4,Wallet,Retail Store,UAE,Low,4.9,374.4,11_to_20,374.4,Mid,31.2,2025,8,2025-08
ORD112860,20-08-2020,Reebok,Model-129,Running,Men,8,Red,89,30,62.3,2,124.6,Cash,Online,Germany,High,3.4,124.6,21_to_30,124.6,Budget,26.7,2020,8,2020-08
ORD112861,11-04-2020,Nike,Model-136,Lifestyle,Unisex,8,White,147,30,102.9,2,205.8,Wallet,Online,India,Low,4,205.8,21_to_30,205.8,Mid,44.1,2020,4,2020-04
ORD112862,22-11-2026,Reebok,Model-966,Basketball,Men,7,White,156,20,124.8,4,499.2,Wallet,Retail Store,India,Low,4.1,499.2,11_to_20,499.2,Mid,31.2,2026,11,2026-11
ORD112863,22-02-2021,Reebok,Model-879,Basketball,Unisex,11,Grey,76,15,64.6,2,129.2,Bank Transfer,Retail Store,UK,High,4.7,129.2,11_to_20,129.2,Budget,11.4,2021,2,2021-02
ORD112864,16-02-2022,New Balance,Model-878,Training,Unisex,8,White,65,10,58.5,1,58.5,Wallet,Online,USA,Medium,4.7,58.5,0_to_10,58.5,Budget,6.5,2022,2,2022-02
ORD112865,01-12-2019,Reebok,Model-627,Gym,Women,9,Black,119,20,95.2,2,190.4,Wallet,Retail Store,UK,High,5,190.4,11_to_20,190.4,Budget,23.8,2019,12,2019-12
ORD112866,24-05-2019,Reebok,Model-882,Gym,Unisex,10,Red,206,0,206,4,824,Bank Transfer,Retail Store,USA,Medium,3.9,824,0_to_10,824,Premium,0,2019,5,2019-05
ORD112867,26-01-2023,Adidas,Model-306,Basketball,Men,9,Blue,145,0,145,3,435,Cash,Retail Store,Germany,Medium,3.8,435,0_to_10,435,Premium,0,2023,1,2023-01
ORD112868,16-02-2024,ASICS,Model-262,Running,Unisex,7,Grey,202,0,202,3,606,Card,Online,Pakistan,Medium,3.9,606,0_to_10,606,Premium,0,2024,2,2024-02
ORD112869,27-07-2023,Adidas,Model-876,Training,Women,10,White,173,10,155.7,4,622.8,Cash,Online,UAE,High,3,622.8,0_to_10,622.8,Premium,17.3,2023,7,2023-07
ORD112870,15-12-2025,Nike,Model-791,Running,Women,11,Red,162,10,145.8,2,291.6,Cash,Retail Store,UK,Low,4.6,291.6,0_to_10,291.6,Premium,16.2,2025,12,2025-12
ORD112871,24-02-2023,Nike,Model-275,Training,Unisex,6,White,110,5,104.5,2,209,Card,Online,UK,High,3.4,209,0_to_10,209,Mid,5.5,2023,2,2023-02
ORD112872,20-05-2020,Puma,Model-632,Lifestyle,Men,9,Grey,68,0,68,4,272,Wallet,Online,UK,High,4.4,272,0_to_10,272,Budget,0,2020,5,2020-05
ORD112873,21-02-2020,New Balance,Model-277,Training,Unisex,11,White,150,30,105,4,420,Wallet,Online,UK,Low,4.7,420,21_to_30,420,Mid,45,2020,2,2020-02
ORD112874,18-04-2025,Nike,Model-359,Lifestyle,Women,9,Grey,169,20,135.2,4,540.8,Bank Transfer,Retail Store,Pakistan,Low,3.9,540.8,11_to_20,540.8,Mid,33.8,2025,4,2025-04
ORD112875,06-02-2026,ASICS,Model-492,Basketball,Unisex,11,White,63,15,53.55,1,53.55,Cash,Retail Store,UAE,Low,4.5,53.55,11_to_20,53.55,Budget,9.45,2026,2,2026-02
ORD112876,23-10-2018,Adidas,Model-661,Lifestyle,Unisex,11,Black,170,30,119,2,238,Cash,Online,Germany,Medium,3.2,238,21_to_30,238,Mid,51,2018,10,2018-10
ORD112877,18-02-2020,Puma,Model-681,Running,Women,7,Black,85,15,72.25,4,289,Cash,Retail Store,Pakistan,Low,5,289,11_to_20,289,Budget,12.75,2020,2,2020-02
ORD112878,10-08-2018,ASICS,Model-484,Running,Unisex,7,White,174,0,174,4,696,Cash,Retail Store,USA,Low,5,696,0_to_10,696,Premium,0,2018,8,2018-08
ORD112879,11-11-2024,New Balance,Model-629,Basketball,Men,7,Blue,169,0,169,1,169,Cash,Retail Store,Pakistan,High,4.7,169,0_to_10,169,Premium,0,2024,11,2024-11
ORD112880,17-01-2019,Nike,Model-192,Gym,Women,6,White,194,20,155.2,3,465.6,Cash,Online,Germany,High,4.6,465.6,11_to_20,465.6,Premium,38.8,2019,1,2019-01
ORD112881,26-12-2021,Adidas,Model-931,Training,Women,6,Black,137,5,130.15,2,260.3,Bank Transfer,Retail Store,UK,High,4.9,260.3,0_to_10,260.3,Mid,6.85,2021,12,2021-12
ORD112882,08-09-2023,Nike,Model-451,Basketball,Unisex,11,Blue,203,20,162.4,2,324.8,Bank Transfer,Online,UK,Medium,4.8,324.8,11_to_20,324.8,Premium,40.6,2023,9,2023-09
ORD112883,02-11-2019,New Balance,Model-401,Lifestyle,Men,7,Grey,106,10,95.4,2,190.8,Bank Transfer,Online,UK,High,4.5,190.8,0_to_10,190.8,Budget,10.6,2019,11,2019-11
ORD112884,21-03-2021,New Balance,Model-457,Training,Women,8,White,147,5,139.65,2,279.3,Cash,Retail Store,UAE,High,3.9,279.3,0_to_10,279.3,Mid,7.35,2021,3,2021-03
ORD112885,24-09-2026,ASICS,Model-739,Lifestyle,Unisex,7,Red,108,30,75.6,4,302.4,Cash,Retail Store,UAE,Low,4.5,302.4,21_to_30,302.4,Budget,32.4,2026,9,2026-09
ORD112886,11-01-2023,Puma,Model-316,Running,Women,9,Blue,87,20,69.6,3,208.8,Wallet,Retail Store,Pakistan,Medium,4.2,208.8,11_to_20,208.8,Budget,17.4,2023,1,2023-01
ORD112887,25-06-2019,Reebok,Model-399,Lifestyle,Men,9,Black,157,15,133.45,2,266.9,Card,Retail Store,UAE,High,3.3,266.9,11_to_20,266.9,Mid,23.55,2019,6,2019-06
ORD112888,22-02-2023,Adidas,Model-209,Gym,Unisex,8,Grey,75,15,63.75,3,191.25,Cash,Retail Store,Germany,Medium,4,191.25,11_to_20,191.25,Budget,11.25,2023,2,2023-02
ORD112889,11-12-2021,Reebok,Model-318,Basketball,Men,6,Grey,161,30,112.7,4,450.8,Cash,Retail Store,Germany,Medium,4.8,450.8,21_to_30,450.8,Mid,48.3,2021,12,2021-12
ORD112890,23-11-2023,Nike,Model-581,Lifestyle,Women,9,White,151,10,135.9,2,271.8,Cash,Retail Store,UK,Medium,4.6,271.8,0_to_10,271.8,Mid,15.1,2023,11,2023-11
ORD112891,28-04-2026,Puma,Model-756,Running,Men,9,Blue,202,5,191.9,1,191.9,Cash,Retail Store,India,High,4.7,191.9,0_to_10,191.9,Premium,10.1,2026,4,2026-04
ORD112892,28-10-2024,Adidas,Model-861,Running,Unisex,6,Red,76,5,72.2,4,288.8,Card,Retail Store,UK,High,3.6,288.8,0_to_10,288.8,Budget,3.8,2024,10,2024-10
ORD112893,21-10-2023,Puma,Model-307,Lifestyle,Women,10,Blue,158,30,110.6,3,331.8,Bank Transfer,Online,USA,High,3.4,331.8,21_to_30,331.8,Mid,47.4,2023,10,2023-10
ORD112894,08-09-2021,Adidas,Model-633,Running,Unisex,6,White,68,30,47.6,2,95.2,Cash,Online,UAE,Medium,3.5,95.2,21_to_30,95.2,Budget,20.4,2021,9,2021-09
ORD112895,14-06-2024,Adidas,Model-441,Lifestyle,Men,9,White,153,20,122.4,1,122.4,Bank Transfer,Retail Store,UAE,Medium,3.5,122.4,11_to_20,122.4,Mid,30.6,2024,6,2024-06
ORD112896,27-02-2018,New Balance,Model-324,Lifestyle,Men,10,White,218,15,185.3,4,741.2,Cash,Online,USA,Medium,4,741.2,11_to_20,741.2,Premium,32.7,2018,2,2018-02
ORD112897,05-05-2020,New Balance,Model-194,Gym,Women,7,Blue,103,5,97.85,4,391.4,Cash,Retail Store,UK,Low,3.2,391.4,0_to_10,391.4,Mid,5.15,2020,5,2020-05
ORD112898,24-02-2022,New Balance,Model-880,Lifestyle,Women,6,Black,113,5,107.35,4,429.4,Card,Online,Pakistan,High,4.4,429.4,0_to_10,429.4,Mid,5.65,2022,2,2022-02
ORD112899,07-09-2026,Reebok,Model-899,Gym,Men,10,Red,70,30,49,1,49,Bank Transfer,Retail Store,UK,Low,4.1,49,21_to_30,49,Budget,21,2026,9,2026-09
ORD112900,24-11-2025,Puma,Model-367,Training,Men,10,Blue,94,10,84.6,3,253.8,Card,Retail Store,India,Medium,4.5,253.8,0_to_10,253.8,Budget,9.4,2025,11,2025-11
ORD112901,09-01-2024,Reebok,Model-410,Basketball,Women,10,White,81,10,72.9,3,218.7,Bank Transfer,Retail Store,Germany,High,4.8,218.7,0_to_10,218.7,Budget,8.1,2024,1,2024-01
ORD112902,18-08-2018,Puma,Model-855,Gym,Men,9,White,176,30,123.2,4,492.8,Cash,Online,UK,High,3.6,492.8,21_to_30,492.8,Mid,52.8,2018,8,2018-08
ORD112903,02-07-2025,Nike,Model-708,Lifestyle,Men,7,White,219,15,186.15,2,372.3,Wallet,Retail Store,UK,High,4.8,372.3,11_to_20,372.3,Premium,32.85,2025,7,2025-07
ORD112904,15-02-2026,New Balance,Model-337,Training,Men,9,Red,144,0,144,3,432,Cash,Retail Store,UK,High,3.1,432,0_to_10,432,Premium,0,2026,2,2026-02
ORD112905,25-02-2022,Puma,Model-317,Basketball,Men,8,Grey,90,10,81,4,324,Cash,Online,Pakistan,Medium,3.2,324,0_to_10,324,Budget,9,2022,2,2022-02
ORD112906,04-12-2023,Adidas,Model-318,Training,Men,6,White,172,5,163.4,4,653.6,Bank Transfer,Retail Store,Pakistan,Medium,4.4,653.6,0_to_10,653.6,Premium,8.6,2023,12,2023-12
ORD112907,07-05-2018,Puma,Model-698,Running,Women,8,White,60,30,42,3,126,Wallet,Online,UAE,Low,3.7,126,21_to_30,126,Budget,18,2018,5,2018-05
ORD112908,01-03-2021,Puma,Model-579,Gym,Men,10,Red,198,10,178.2,4,712.8,Card,Online,Germany,Medium,4.3,712.8,0_to_10,712.8,Premium,19.8,2021,3,2021-03
ORD112909,31-08-2025,ASICS,Model-412,Basketball,Women,9,Blue,201,5,190.95,2,381.9,Cash,Retail Store,Germany,Low,5,381.9,0_to_10,381.9,Premium,10.05,2025,8,2025-08
ORD112910,01-04-2022,Adidas,Model-684,Training,Unisex,10,White,93,5,88.35,2,176.7,Cash,Retail Store,India,Medium,4.8,176.7,0_to_10,176.7,Budget,4.65,2022,4,2022-04
ORD112911,29-06-2026,Puma,Model-641,Training,Women,8,Grey,175,5,166.25,3,498.75,Bank Transfer,Retail Store,India,Medium,3,498.75,0_to_10,498.75,Premium,8.75,2026,6,2026-06
ORD112912,27-05-2025,Nike,Model-987,Training,Unisex,11,Red,166,10,149.4,2,298.8,Cash,Retail Store,Pakistan,Low,4.1,298.8,0_to_10,298.8,Premium,16.6,2025,5,2025-05
ORD112913,15-11-2024,Reebok,Model-955,Running,Unisex,8,White,152,5,144.4,3,433.2,Cash,Online,India,High,3.9,433.2,0_to_10,433.2,Premium,7.6,2024,11,2024-11
ORD112914,13-11-2022,New Balance,Model-356,Training,Women,9,Red,116,20,92.8,2,185.6,Bank Transfer,Retail Store,UK,Medium,4.7,185.6,11_to_20,185.6,Budget,23.2,2022,11,2022-11
ORD112915,26-05-2018,Nike,Model-948,Gym,Men,9,White,105,15,89.25,3,267.75,Cash,Online,USA,Medium,3.4,267.75,11_to_20,267.75,Budget,15.75,2018,5,2018-05
ORD112916,26-05-2018,ASICS,Model-940,Training,Women,7,Black,136,30,95.2,2,190.4,Cash,Retail Store,USA,Medium,4,190.4,21_to_30,190.4,Budget,40.8,2018,5,2018-05
ORD112917,24-07-2023,Adidas,Model-432,Training,Women,11,Blue,134,5,127.3,4,509.2,Card,Retail Store,USA,Medium,3.5,509.2,0_to_10,509.2,Mid,6.7,2023,7,2023-07
ORD112918,28-12-2019,Adidas,Model-767,Lifestyle,Men,9,Blue,77,30,53.9,3,161.7,Bank Transfer,Online,Pakistan,Medium,3.2,161.7,21_to_30,161.7,Budget,23.1,2019,12,2019-12
ORD112919,16-11-2018,ASICS,Model-321,Lifestyle,Women,11,Red,146,15,124.1,2,248.2,Wallet,Retail Store,India,Low,4.2,248.2,11_to_20,248.2,Mid,21.9,2018,11,2018-11
ORD112920,20-11-2025,Puma,Model-291,Running,Women,11,Black,121,5,114.95,3,344.85,Card,Retail Store,Germany,Low,4.1,344.85,0_to_10,344.85,Mid,6.05,2025,11,2025-11
ORD112921,08-04-2025,Puma,Model-633,Running,Men,11,White,181,0,181,2,362,Card,Retail Store,USA,Medium,3.8,362,0_to_10,362,Premium,0,2025,4,2025-04
ORD112922,18-07-2026,New Balance,Model-966,Running,Women,8,White,117,20,93.6,1,93.6,Card,Online,UK,Medium,4.5,93.6,11_to_20,93.6,Budget,23.4,2026,7,2026-07
ORD112923,19-07-2019,New Balance,Model-240,Basketball,Women,8,White,201,30,140.7,4,562.8,Card,Retail Store,Pakistan,High,3.5,562.8,21_to_30,562.8,Mid,60.3,2019,7,2019-07
ORD112924,21-04-2021,Puma,Model-269,Gym,Men,8,Blue,101,5,95.95,3,287.85,Cash,Online,Pakistan,High,3.4,287.85,0_to_10,287.85,Budget,5.05,2021,4,2021-04
ORD112925,01-10-2018,Reebok,Model-364,Training,Unisex,10,Black,213,15,181.05,2,362.1,Bank Transfer,Retail Store,UK,Low,4.6,362.1,11_to_20,362.1,Premium,31.95,2018,10,2018-10
ORD112926,19-05-2018,Adidas,Model-365,Lifestyle,Men,8,Black,126,20,100.8,1,100.8,Cash,Retail Store,Pakistan,High,3.5,100.8,11_to_20,100.8,Mid,25.2,2018,5,2018-05
ORD112927,29-12-2018,Nike,Model-374,Lifestyle,Women,6,Blue,188,30,131.6,2,263.2,Card,Online,UAE,Low,4.8,263.2,21_to_30,263.2,Mid,56.4,2018,12,2018-12
ORD112928,26-10-2018,New Balance,Model-886,Gym,Unisex,7,Red,135,30,94.5,1,94.5,Card,Retail Store,Pakistan,Low,4.9,94.5,21_to_30,94.5,Budget,40.5,2018,10,2018-10
ORD112929,09-11-2022,New Balance,Model-208,Gym,Unisex,11,Red,68,30,47.6,3,142.8,Wallet,Online,India,High,3.6,142.8,21_to_30,142.8,Budget,20.4,2022,11,2022-11
ORD112930,01-08-2026,Adidas,Model-609,Gym,Men,11,Grey,184,15,156.4,2,312.8,Wallet,Online,Pakistan,Low,4.3,312.8,11_to_20,312.8,Premium,27.6,2026,8,2026-08
ORD112931,06-05-2019,Reebok,Model-458,Training,Unisex,11,Red,217,0,217,4,868,Wallet,Online,UK,High,4.7,868,0_to_10,868,Premium,0,2019,5,2019-05
ORD112932,28-04-2024,ASICS,Model-769,Running,Men,11,Black,196,30,137.2,4,548.8,Wallet,Online,UAE,High,3.4,548.8,21_to_30,548.8,Mid,58.8,2024,4,2024-04
ORD112933,03-08-2026,Puma,Model-305,Lifestyle,Men,9,Black,138,15,117.3,3,351.9,Cash,Online,UK,Low,4.7,351.9,11_to_20,351.9,Mid,20.7,2026,8,2026-08
ORD112934,22-10-2022,Nike,Model-505,Basketball,Unisex,6,Black,77,20,61.6,1,61.6,Bank Transfer,Online,UAE,Medium,4.7,61.6,11_to_20,61.6,Budget,15.4,2022,10,2022-10
ORD112935,15-07-2023,ASICS,Model-181,Training,Women,11,Grey,77,5,73.15,1,73.15,Bank Transfer,Online,Germany,High,4.9,73.15,0_to_10,73.15,Budget,3.85,2023,7,2023-07
ORD112936,13-01-2020,New Balance,Model-983,Basketball,Men,7,Blue,194,0,194,4,776,Bank Transfer,Online,Pakistan,Low,3.4,776,0_to_10,776,Premium,0,2020,1,2020-01
ORD112937,18-12-2019,ASICS,Model-680,Running,Women,11,Red,190,15,161.5,3,484.5,Cash,Online,UK,Low,3.7,484.5,11_to_20,484.5,Premium,28.5,2019,12,2019-12
ORD112938,30-04-2019,Reebok,Model-326,Training,Women,6,White,148,0,148,2,296,Wallet,Retail Store,Pakistan,High,3,296,0_to_10,296,Premium,0,2019,4,2019-04
ORD112939,31-12-2019,ASICS,Model-732,Running,Men,10,Black,117,5,111.15,2,222.3,Bank Transfer,Online,UK,Low,3.9,222.3,0_to_10,222.3,Mid,5.85,2019,12,2019-12
ORD112940,05-05-2022,Adidas,Model-234,Lifestyle,Men,6,Black,96,10,86.4,2,172.8,Cash,Online,India,Low,4.5,172.8,0_to_10,172.8,Budget,9.6,2022,5,2022-05
ORD112941,08-06-2026,ASICS,Model-407,Training,Women,10,Black,142,20,113.6,3,340.8,Bank Transfer,Retail Store,Germany,Low,4.1,340.8,11_to_20,340.8,Mid,28.4,2026,6,2026-06
ORD112942,19-06-2022,Adidas,Model-139,Training,Unisex,10,Red,136,20,108.8,3,326.4,Cash,Online,UK,Medium,3.8,326.4,11_to_20,326.4,Mid,27.2,2022,6,2022-06
ORD112943,10-09-2024,Nike,Model-653,Basketball,Women,6,Grey,143,30,100.1,3,300.3,Card,Online,USA,Medium,4.5,300.3,21_to_30,300.3,Mid,42.9,2024,9,2024-09
ORD112944,17-09-2026,Puma,Model-613,Gym,Unisex,6,Black,162,30,113.4,2,226.8,Wallet,Online,India,Low,4.5,226.8,21_to_30,226.8,Mid,48.6,2026,9,2026-09
ORD112945,16-09-2021,Reebok,Model-315,Training,Men,9,Blue,147,30,102.9,3,308.7,Bank Transfer,Retail Store,UAE,High,3.8,308.7,21_to_30,308.7,Mid,44.1,2021,9,2021-09
